id,label,url,,shade,concern,finish,coverage,formulation,rating,brand,name, price ,skin type,skin tone,img,
makeup_43,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-8-ml/13125244/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-8-ml/13125244/buy,Transparent,,luminous,medium ,cream,4,smashbox,photo finish oil & shine control primer 8 ml," Rs. 4,950.00 ",oily,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13125244/2020/12/1/76e464ee-7460-46a1-814a-ce346f71ba341606833295196-Smashbox-Women-Foundation-and-Primer-4211606833295023-1.jpg",
makeup_44,primer,https://www.myntra.com/foundation-and-primer/relove/relove-by-revolution-power-fix-primer-12-ml/15286260/buy,https://www.myntra.com/foundation-and-primer/relove/relove-by-revolution-power-fix-primer-12-ml/15286260/buy,Power fix,Dryness,natural,medium ,gel,4.4,relove,by revolution power fix primer-12 ml," Rs. 2,845.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15286260/2021/9/2/7c696f92-a3ff-44c3-b459-afcfb5ce10531630587047463-RELOVE-Women-Foundation-and-Primer-2301630587047349-1.jpg",
makeup_45,primer,https://www.myntra.com/foundation-and-primer/sugar/sugar-grand-finale-matte-setting-mist-50-ml/12468506/buy,https://www.myntra.com/foundation-and-primer/sugar/sugar-grand-finale-matte-setting-mist-50-ml/12468506/buy,Transparent,Dryness,matte,full,liquid,4.4,sugar,grand finale matte setting mist 50 ml," Rs. 3,495.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12468506/2021/8/13/d79e1340-7c37-4da2-a10b-26798f23bf761628846399049SUGARGrandFinaleMatteSettingMist50ml1.jpg",
makeup_46,primer,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-set-of-ultime-pro-primer--moisturizer--makeup-fixer/15065218/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-set-of-ultime-pro-primer--moisturizer--makeup-fixer/15065218/buy,Set,Pore Minimizing and Blurring,natural,low,liquid,4.4,faces canada,set of ultime pro primer + moisturizer & makeup fixer," Rs. 7,240.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15065218/2021/8/25/f04c7e6e-5e07-4ad8-832f-30a81c2be3901629890665989-FACES-CANADA-Women-Foundation-and-Primer-4491629890665663-1.jpg",
makeup_47,primer,https://www.myntra.com/foundation-and-primer/milani/milani-chill-out-soothing-face-primer-30-ml/14685982/buy,https://www.myntra.com/foundation-and-primer/milani/milani-chill-out-soothing-face-primer-30-ml/14685982/buy,Chillout soothing,Dryness,natural,medium ,gel,4.2,milani,chill out soothing face primer-30 ml," Rs. 6,000.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14685982/2021/9/30/471755d5-273e-4331-9127-80a22b0bd22d1633026188932-MILANI-Women-Foundation-and-Primer-5521633026188205-1.jpg",
makeup_48,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-30-ml/12278918/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-30-ml/12278918/buy,Transparent,,matte,medium ,cream,3.8,smashbox,photo finish oil shine control primer 30 ml," Rs. 15,250.00 ",oily,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278918/2020/9/3/f8783d3d-a989-4d93-991c-357364be2ff91599132154952PhotoFinishOilShineControlPrimer1.jpg",
makeup_49,primer,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-set-of-2-fixing-sprays/7729506/buy,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-set-of-2-fixing-sprays/7729506/buy,Set,brightening,Illuminating,full,liquid,4.3,makeup revolution london,set of 2 fixing sprays," Rs. 6,075.00 ",dry,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7729506/2019/2/26/58acbdbb-dbeb-4725-8004-4b1d9ee65b2c1551178678393-Makeup-Revolution-London-Women-Foundation-and-Primer-3991551-1.jpg",
makeup_50,primer,https://www.myntra.com/foundation-and-primer/incolor/exposed-by-incolor-essence-of-base-rose-petal-gel-foundation--primer-30-ml/11094556/buy,https://www.myntra.com/foundation-and-primer/incolor/exposed-by-incolor-essence-of-base-rose-petal-gel-foundation--primer-30-ml/11094556/buy,Neutral,Pore Minimizing and Blurring,natural,medium ,liquid,3.8,incolor,exposed by incolor essence of base rose petal gel foundation & primer 30 ml," Rs. 1,975.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/11/29/41322f1d-c09f-4a71-8c8b-0447f41939791575026319145-1.jpg",
makeup_51,primer,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-set-of-photofocus-natural-finish-setting-spray--10-pan-palette-eyeshadow/13538602/buy,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-set-of-photofocus-natural-finish-setting-spray--10-pan-palette-eyeshadow/13538602/buy,Seal The Deal,,luminous,medium ,spray,4.4,wet n wild,set of photofocus natural finish setting spray & 10 pan palette eyeshadow," Rs. 4,715.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538602/2021/2/1/bf2614ff-3351-4767-b28d-063340cce2071612170614364-Wet-n-Wild-Set-of-Photofocus-Natural-Finish-Setting-Spray--1-1.jpg",
makeup_52,primer,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-set-of-concealer--natural-finish-setting-spray/13538574/buy,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-set-of-concealer--natural-finish-setting-spray/13538574/buy,Seal The Deal,,luminous,medium ,spray,4.2,wet n wild,set of concealer & natural finish setting spray," Rs. 4,085.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538574/2021/2/1/03700145-4612-4bb6-87b1-7b9c776d2b091612170462044-Wet-n-Wild-Set-of-Concealer--Natural-Finish-Setting-Spray-91-1.jpg",
makeup_53,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer-8-ml/13125242/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer-8-ml/13125242/buy,Transparent,,dewy,medium ,gel,4.4,smashbox,the original photo finish smooth & blur primer 8 ml," Rs. 4,950.00 ",all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13125242/2020/12/1/4900a986-fa6e-4681-9102-f5366c9965141606833288128-Smashbox-Women-Foundation-and-Primer-8281606833287985-1.jpg",
makeup_54,primer,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-prestige-moisturizing-primer-40-ml/14274790/buy,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-prestige-moisturizing-primer-40-ml/14274790/buy,,Pore Minimizing and Blurring,natural,low,cream,4.4,miss claire,prestige moisturizing primer 40 ml," Rs. 6,975.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14274790/2021/8/4/a286a008-c121-4ba0-b0e1-778bdc85b5251628091059314-Miss-Claire-Women-Foundation-and-Primer-8781628091059260-1.jpg",
makeup_55,primer,https://www.myntra.com/foundation-and-primer/pac/pac-sparkly-distraction-glitter-primer-10-ml/9791817/buy,https://www.myntra.com/foundation-and-primer/pac/pac-sparkly-distraction-glitter-primer-10-ml/9791817/buy,Transparent,,luminous,medium ,liquid,4.4,pac,sparkly distraction glitter primer 10 ml," Rs. 2,975.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9791817/2019/10/9/f8447b32-193f-48cb-b311-f1a5a17970151570618237309-PAC-Unisex-Eyeshadow-3661570618236880-1.jpg",
makeup_56,primer,https://www.myntra.com/foundation-and-primer/milani/milani-prime-correcting--pore-minimizing-face-primer/12817236/buy,https://www.myntra.com/foundation-and-primer/milani/milani-prime-correcting--pore-minimizing-face-primer/12817236/buy,,,matte,medium ,cream,3.7,milani,prime correcting + pore minimizing face primer," Rs. 5,005.00 ",normal,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12817236/2020/11/23/8828b787-7b21-4086-b243-ff360237a9f11606140430541-MILANI-Women-Foundation-and-Primer-1591606140430459-1.jpg",
makeup_57,primer,https://www.myntra.com/foundation-and-primer/milani/milani-no-pore-zone-mattifyng-face-primer-with-lily--bamboo-extracts/14686000/buy,https://www.myntra.com/foundation-and-primer/milani/milani-no-pore-zone-mattifyng-face-primer-with-lily--bamboo-extracts/14686000/buy,No pore zone,Oil control,matte,full,cream,4.2,milani,no pore zone mattifyng face primer with lily & bamboo extracts," Rs. 5,200.00 ",oily,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14686000/2021/9/30/7e3cbbba-17fe-42fd-8fba-fb0b4ca97f1c1633026301534-MILANI-Women-Foundation-and-Primer-7301633026300908-1.jpg",
makeup_58,primer,https://www.myntra.com/foundation-and-primer/mac/mac-prep--prime-fix-lavender-100ml/9588345/buy,https://www.myntra.com/foundation-and-primer/mac/mac-prep--prime-fix-lavender-100ml/9588345/buy,Lavender,Acne or Blemishes,luminous,medium ,liquid,4.6,m.a.c,prep + prime fix+ lavender 100ml," Rs. 9,750.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9588345/2020/10/19/4dea23cc-e131-47c6-a70a-48f1dcca45ad1603095137332-MAC-Prep--Prime-Fix---Lavender-100ml-4401603095136144-1.jpg",
makeup_59,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer--travel-size-12-ml/12278914/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer--travel-size-12-ml/12278914/buy,Transparent,,matte,medium ,cream,4.5,smashbox,the original photo finish smooth blur primer- travel size 12 ml," Rs. 7,250.00 ",all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12278914/2020/9/15/53cb4cbf-07c6-47b3-9dd2-c1d8e29db5361600175305849Travel-SizeTheOriginalPhotoFinishSmoothBlurPrimer1.jpg",
makeup_60,primer,https://www.myntra.com/foundation-and-primer/essence/essence-women-prime-studio-mattifying--pore-minimizing-primer/13049368/buy,https://www.myntra.com/foundation-and-primer/essence/essence-women-prime-studio-mattifying--pore-minimizing-primer/13049368/buy,Transparent,,matte,medium ,liquid,3.9,essence,women prime+ studio mattifying + pore minimizing primer," Rs. 1,910.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13049368/2020/11/26/0a05dde2-895f-4a39-b175-8ab1901d354d1606385782828-Essence-Prime-Studio-Mattifying--Pore-Minimizing-Primer-8871-1.jpg",
makeup_61,primer,https://www.myntra.com/foundation-and-primer/xx-revolution/xx-revolution-pore-fixx-fixing-mist-100-ml-/15092606/buy,https://www.myntra.com/foundation-and-primer/xx-revolution/xx-revolution-pore-fixx-fixing-mist-100-ml-/15092606/buy,,Pore Minimizing and Blurring,matte,full,spray,4.3,xx revolution,pore fixx fixing mist 100 ml," Rs. 4,375.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15092606/2021/8/18/b9e7268b-3218-4e2c-a164-a658faf653321629282357139-XX-Revolution-Women-Foundation-and-Primer-9571629282357033-1.jpg",
makeup_62,primer,https://www.myntra.com/foundation-and-primer/relove/relove-by-revolution-super-matte-primer/15286218/buy,https://www.myntra.com/foundation-and-primer/relove/relove-by-revolution-super-matte-primer/15286218/buy,Super matte,Dryness,Illuminating,full,gel,4.5,relove,Makeup Revolution London Super Matte Primer," Rs. 2,095.00 ",normal,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15286218/2021/9/2/e1de817d-806b-45b8-acb3-22657cd3c6431630577100667-RELOVE-Women-Foundation-and-Primer-251630577100606-1.jpg",
makeup_63,primer,https://www.myntra.com/foundation-and-primer/revlon/revlon-photo-ready-perfecting-primer/376325/buy,https://www.myntra.com/foundation-and-primer/revlon/revlon-photo-ready-perfecting-primer/376325/buy,1,Uneven Texture,matte,medium ,liquid,4.4,revlon,photo ready perfecting primer," Rs. 6,880.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/376325/2021/3/25/7dc2d4fb-cf6b-4bb7-8dca-47221a5562581616674204499-Revlon-PhotoReady-001-Perfecting-Primer-6611616674204249-1.jpg",
makeup_64,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-pore-minimizing-travel-size-primer-12-ml/12278930/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-pore-minimizing-travel-size-primer-12-ml/12278930/buy,Transparent,,matte,medium ,cream,4.2,smashbox,photo finish pore minimizing travel size primer 12 ml," Rs. 7,250.00 ",oily,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12278930/2020/9/15/642c959e-8e34-4f59-bd3c-dc4b22b6896f1600175303930Travel-SizePhotoFinishPoreMinimizingPrimer1.jpg",
makeup_65,primer,https://www.myntra.com/foundation-and-primer/mac/mac-prep--prime-natural-radiance---radiant-yellow-50-ml/9590257/buy,https://www.myntra.com/foundation-and-primer/mac/mac-prep--prime-natural-radiance---radiant-yellow-50-ml/9590257/buy,,Acne or Blemishes,luminous,medium ,liquid,4.5,m.a.c,prep + prime natural radiance - radiant yellow 50 ml," Rs. 18,000.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9590257/2019/5/21/c184b4d8-dd5d-4a67-b1cb-0c0a908412881558417022910-MAC-Women-Foundation-and-Primer-6781558417022411-1.jpg",
makeup_66,primer,https://www.myntra.com/foundation-and-primer/glamglow/glamglow-glowsetter-makeup-setting-spray/12247402/buy,https://www.myntra.com/foundation-and-primer/glamglow/glamglow-glowsetter-makeup-setting-spray/12247402/buy,Transparent,,matte,medium ,liquid,4.3,glamglow,glowsetter makeup setting spray," Rs. 6,500.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12247402/2020/12/10/697a0c75-8a8d-4a90-aa75-42ef10a9b64a1607585381640-Glowsetter-Makeup-Setting-Spray-1621607585381543-1.jpg",
makeup_67,primer,https://www.myntra.com/foundation-and-primer/innisfree/innisfree-no-sebum-blur-primer-25-ml-/15467662/buy,https://www.myntra.com/foundation-and-primer/innisfree/innisfree-no-sebum-blur-primer-25-ml-/15467662/buy,Nude,,matte,full,cream,4.5,innisfree,no-sebum blur primer 25 ml," Rs. 4,000.00 ",normal,fair to light,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15467662/2021/9/30/d3728279-b688-4196-89c0-c0ee6b001a351632985855057-Innisfree-No-Sebum-Blur-Primer-25-ml-151632985855027-1.jpg",
makeup_68,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-travel-size-photo-finish-primer-15-ml/12278942/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-travel-size-photo-finish-primer-15-ml/12278942/buy,Transparent,Dryness,matte,full,liquid,4,smashbox,women travel size photo finish primer 15 ml," Rs. 8,750.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278942/2020/9/3/fa249715-2764-4766-a3fd-2bf004d7c6f51599148278547Travel-SizePhotoFinishPrimerizer1.jpg",
makeup_69,primer,https://www.myntra.com/foundation-and-primer/incolor/incolor-absolute-primer-30-ml/11094558/buy,https://www.myntra.com/foundation-and-primer/incolor/incolor-absolute-primer-30-ml/11094558/buy,Neutral,Pore Minimizing and Blurring,Illuminating,medium ,liquid,4.2,incolor,absolute primer 30 ml," Rs. 2,950.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11094558/2020/7/29/07985db2-8e70-450a-b5f0-388d581d27141596004764247-INCOLOR-Women-Absolute-Rose-Petal-Primer-30ml-62915960047629-1.jpg",
makeup_70,primer,https://www.myntra.com/foundation-and-primer/mac/mac-fix--compassion-setting-spray-30-ml/12335488/buy,https://www.myntra.com/foundation-and-primer/mac/mac-fix--compassion-setting-spray-30-ml/12335488/buy,COMPASSION,,matte,medium ,liquid,4.9,m.a.c,fix + compassion setting spray 30 ml," Rs. 6,000.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12335488/2020/9/3/19de9131-52ac-45f4-aea0-64ab724e52141599132145834FIXCOMPASSION1.jpg",
makeup_71,primer,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-primer-spray-first-base-60-ml/14293810/buy,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-primer-spray-first-base-60-ml/14293810/buy,,,dewy,medium ,liquid,4.3,miss claire,primer spray first base 60 ml," Rs. 2,825.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14293810/2021/8/5/3829f798-577c-4106-bfa3-5f328d4852ea1628149310018-Miss-Claire-Women-Foundation-and-Primer-6871628149309753-1.jpg",
makeup_72,primer,https://www.myntra.com/foundation-and-primer/revlon/revlon-set-of-2-perfecting-primer/7764338/buy,https://www.myntra.com/foundation-and-primer/revlon/revlon-set-of-2-perfecting-primer/7764338/buy,Set,Uneven Texture,matte,medium ,liquid,4.4,revlon,set of 2 perfecting primer," Rs. 11,210.00 ",all,fair to light,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/7764338/2018/12/26/f8c011e2-8280-4f64-ba5b-b7d1b90f34201545814027925-Revlon-Women-Foundation-and-Primer-1041545814027740-1.jpg",
makeup_73,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-minimize-pores-primer-8-ml/13125238/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-minimize-pores-primer-8-ml/13125238/buy,Beige,Oil control,matte,full,cream,3.9,smashbox,photo finish minimize pores primer 8 ml," Rs. 4,950.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13125238/2020/12/1/fefce6e7-8bab-4bd3-89ff-8a6ff4905eef1606833252269-Smashbox-Women-Foundation-and-Primer-2811606833251979-1.jpg",
makeup_74,primer,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-sustainable-set-of--eyeliner---face-primer/7729296/buy,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-sustainable-set-of--eyeliner---face-primer/7729296/buy,Till Prime Do Us Part,Dryness,dewy,medium ,cream,4,wet n wild,sustainable set of eyeliner & face primer," Rs. 3,890.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7729296/2020/10/10/db1891b5-78ae-485e-879b-82e53f2c86a31602273209289WetnWildSustainableSetOfEyelinerFacePrimer1.jpg",
makeup_75,primer,https://www.myntra.com/foundation-and-primer/milani/milani-prime-light-strobing--pore-minimizing-oil-free-face-primer-/14686790/buy,https://www.myntra.com/foundation-and-primer/milani/milani-prime-light-strobing--pore-minimizing-oil-free-face-primer-/14686790/buy,Prime light,Pore Minimizing and Blurring,natural,medium ,cream,4.7,milani,prime light strobing & pore-minimizing oil free face primer," Rs. 4,615.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14686790/2021/7/22/7cc60ba7-fe63-4d16-ab1a-9109eab82d631626960866720-MILANI-Women-Foundation-and-Primer-9261626960866573-1.jpg",
makeup_76,primer,https://www.myntra.com/foundation-and-primer/revlon/revlon-colorstay-natural-tan-foundation-with-photoready-001-perfecting-primer/7701529/buy,https://www.myntra.com/foundation-and-primer/revlon/revlon-colorstay-natural-tan-foundation-with-photoready-001-perfecting-primer/7701529/buy,Set,Uneven Texture,matte,medium ,liquid,4.3,revlon,colorstay natural tan foundation with photoready 001 perfecting primer," Rs. 9,995.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7701529/2018/12/27/cec96d77-3750-4439-a58c-169459954b8e1545908173848-Revlon-Colorstay-Natural-Tan-Foundation-With-PhotoReady-001--1.jpg",
makeup_77,primer,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-pro-aqua-priming-base-100-ml/2157261/buy,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-pro-aqua-priming-base-100-ml/2157261/buy,Beige,,matte,full,liquid,4,makeup revolution london,pro aqua priming base 100 ml," Rs. 4,385.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2157261/2018/4/12/11523508733067-Makeup-Revolution-London-Women-Foundation-and-Primer-1131523508733054-1.jpg",
makeup_78,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-photo-finish-minimize-pores-primer-30-ml/12278924/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-photo-finish-minimize-pores-primer-30-ml/12278924/buy,Transparent,Pore Minimizing and Blurring,matte,medium ,cream,4.4,smashbox,women photo finish minimize pores primer 30 ml," Rs. 16,500.00 ",oily,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278924/2020/10/27/600a609b-003f-4410-9e22-4f390b8172c71603799625520-Smashbox-Women-Photo-Finish-Minimize-Pores-Primer-30-ml-4651-1.jpg",
